,totaltested,mathpass,white,black,hispanic,lowincome,charter,year,hybridper,virtualper,schoolmode,schoolcode,countycode,districtcode,state
1504,36,30.6,88.89,0.0,0.0,47.22,0,2021,0.0,0.0,0.0909,320381240260001il,3203il,32038124026il,il
1505,49,28.5,93.88,0.0,0.0,46.94,0,2019,0.0,0.0,0.0,320381240260001il,3203il,32038124026il,il
1506,40,35.0,85.0,0.0,0.0,45.0,0,2018,0.0,0.0,0.0,320381240260001il,3203il,32038124026il,il
1507,47,51.1,93.62,0.0,0.0,51.06,0,2017,0.0,0.0,0.0,320381240260001il,3203il,32038124026il,il
1508,79,10.1,45.57,17.72,29.11,70.89,0,2021,0.4545,0.0,0.3182,320460010260003il,3204il,32046001026il,il
1509,85,13.1,48.24,24.71,24.71,58.82,0,2019,0.0,0.0,0.0,320460010260003il,3204il,32046001026il,il
1510,84,8.3,40.48,23.81,29.76,64.29,0,2018,0.0,0.0,0.0,320460010260003il,3204il,32046001026il,il
1511,75,16.4,48.0,30.67,17.33,64.0,0,2017,0.0,0.0,0.0,320460010260003il,3204il,32046001026il,il
1512,126,35.8,96.83,0.0,0.0,22.22,0,2021,0.4545,0.0,0.3182,320460020260001il,3204il,32046002026il,il
1513,133,32.1,95.49,0.0,0.0,26.32,0,2019,0.0,0.0,0.0,320460020260001il,3204il,32046002026il,il
1514,137,43.8,96.35,0.0,0.0,19.71,0,2018,0.0,0.0,0.0,320460020260001il,3204il,32046002026il,il
1515,134,46.6,86.57,4.48,0.75,19.4,0,2017,0.0,0.0,0.0,320460020260001il,3204il,32046002026il,il
1516,151,24.5,86.75,0.0,7.95,36.42,0,2021,0.3636,0.0909,0.2727,320460050260005il,3204il,32046005026il,il
1517,169,20.4,78.7,6.51,11.24,34.91,0,2019,0.0,0.0,0.0,320460050260005il,3204il,32046005026il,il
1518,164,25.6,84.76,0.0,9.15,29.88,0,2018,0.0,0.0,0.0,320460050260005il,3204il,32046005026il,il
1519,161,31.0,85.71,8.07,1.24,34.16,0,2017,0.0,0.0,0.0,320460050260005il,3204il,32046005026il,il
1520,26,12.0,80.77,0.0,0.0,0.0,0,2021,0.3636,0.0,0.2727,320460060260001il,3204il,32046006026il,il
1521,47,23.4,91.49,0.0,0.0,29.79,0,2019,0.0,0.0,0.0,320460060260001il,3204il,32046006026il,il
1522,41,36.6,87.8,0.0,0.0,41.46,0,2018,0.0,0.0,0.0,320460060260001il,3204il,32046006026il,il
1523,39,36.8,87.18,5.13,0.0,30.77,0,2017,0.0,0.0,0.0,320460060260001il,3204il,32046006026il,il
1524,274,6.7,19.71,42.7,36.13,78.1,0,2021,0.0909,0.8182,0.9545,320461110250014il,3204il,32046111025il,il
1525,316,6.8,18.67,45.89,34.49,79.75,0,2019,0.0,0.0,0.0,320461110250014il,3204il,32046111025il,il
1526,261,8.8,19.16,49.81,29.89,60.92,0,2018,0.0,0.0,0.0,320461110250014il,3204il,32046111025il,il
1527,270,10.0,19.63,28.89,50.37,43.7,0,2017,0.0,0.0,0.0,320461110250014il,3204il,32046111025il,il
1528,47,4.3,27.66,31.91,29.79,89.36,0,2021,0.3636,0.0909,0.3636,320463020160001il,3204il,32046302016il,il
1529,57,14.0,35.09,40.35,0.0,75.44,0,2019,0.0,0.0,0.0,320463020160001il,3204il,32046302016il,il
1530,51,15.7,43.14,27.45,23.53,76.47,0,2018,0.0,0.0,0.0,320463020160001il,3204il,32046302016il,il
1531,57,16.1,33.33,17.54,43.86,82.46,0,2017,0.0,0.0,0.0,320463020160001il,3204il,32046302016il,il
1532,424,15.1,68.63,9.43,15.57,43.16,0,2021,0.0,0.0,0.0909,320463070160001il,3204il,32046307016il,il
1533,496,20.6,69.15,10.08,12.5,41.94,0,2019,0.0,0.0,0.0,320463070160001il,3204il,32046307016il,il
1534,454,24.7,68.72,13.22,11.67,41.85,0,2018,0.0,0.0,0.0,320463070160001il,3204il,32046307016il,il
1535,505,25.6,76.24,9.5,9.31,41.39,0,2017,0.0,0.0,0.0,320463070160001il,3204il,32046307016il,il
1536,56,10.7,94.64,0.0,0.0,41.07,0,2021,0.7273,0.0,0.4545,330362350260001il,3303il,33036235026il,il
1537,52,19.6,98.08,0.0,0.0,51.92,0,2019,0.0,0.0,0.0,330362350260001il,3303il,33036235026il,il
1538,58,8.6,86.21,0.0,0.0,50.0,0,2018,0.0,0.0,0.0,330362350260001il,3303il,33036235026il,il
1539,58,8.8,91.38,3.45,0.0,62.07,0,2017,0.0,0.0,0.0,330362350260001il,3303il,33036235026il,il
1540,77,31.2,97.4,0.0,0.0,25.97,0,2021,0.6364,0.0,0.4091,330482020260001il,3304il,33048202026il,il
1541,79,26.9,93.67,0.0,0.0,35.44,0,2019,0.0,0.0,0.0,330482020260001il,3304il,33048202026il,il
1542,92,32.6,90.22,0.0,0.0,31.52,0,2018,0.0,0.0,0.0,330482020260001il,3304il,33048202026il,il
1543,86,25.9,84.88,9.3,0.0,38.37,0,2017,0.0,0.0,0.0,330482020260001il,3304il,33048202026il,il
1544,247,19.0,65.59,10.93,13.77,57.49,0,2021,0.2727,0.4545,0.7727,330482050260023il,3304il,33048205026il,il
1545,262,22.1,68.7,11.45,10.31,52.29,0,2019,0.0,0.0,0.0,330482050260023il,3304il,33048205026il,il
1546,274,24.4,68.25,13.14,10.22,44.89,0,2018,0.0,0.0,0.0,330482050260023il,3304il,33048205026il,il
1547,288,20.6,64.24,14.58,12.15,50.35,0,2017,0.0,0.0,0.0,330482050260023il,3304il,33048205026il,il
1548,56,14.3,96.43,0.0,0.0,30.36,0,2021,0.1818,0.0,0.1818,330482080260001il,3304il,33048208026il,il
1549,37,5.4,97.3,0.0,0.0,32.43,0,2019,0.0,0.0,0.0,330482080260001il,3304il,33048208026il,il
1550,51,31.4,100.0,0.0,0.0,37.25,0,2018,0.0,0.0,0.0,330482080260001il,3304il,33048208026il,il
1551,143,28.2,96.5,2.1,0.0,36.36,0,2017,0.0,0.0,0.0,330482080260001il,3304il,33048208026il,il
1552,18,16.7,88.89,0.0,0.0,0.0,0,2021,0.7273,0.1818,0.6364,330482100260001il,3304il,33048210026il,il
1553,20,20.0,95.0,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,330482100260001il,3304il,33048210026il,il
1554,15,20.0,93.33,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,330482100260001il,3304il,33048210026il,il
1555,25,12.0,96.0,0.0,4.0,24.0,0,2017,0.0,0.0,0.0,330482100260001il,3304il,33048210026il,il
1556,73,8.2,90.41,0.0,0.0,39.73,0,2021,0.3636,0.2727,0.5455,330482760260001il,3304il,33048276026il,il
1557,67,7.5,100.0,0.0,0.0,43.28,0,2019,0.0,0.0,0.0,330482760260001il,3304il,33048276026il,il
1558,49,2.0,91.84,0.0,0.0,34.69,0,2018,0.0,0.0,0.0,330482760260001il,3304il,33048276026il,il
1559,53,17.0,88.68,3.77,1.89,43.4,0,2017,0.0,0.0,0.0,330482760260001il,3304il,33048276026il,il
1560,85,16.5,94.12,0.0,0.0,31.76,0,2021,0.5455,0.0,0.3636,330664040260001il,3306il,33066404026il,il
1561,84,33.7,90.48,0.0,0.0,34.52,0,2019,0.0,0.0,0.0,330664040260001il,3306il,33066404026il,il
1562,95,30.5,95.79,0.0,0.0,26.32,0,2018,0.0,0.0,0.0,330664040260001il,3306il,33066404026il,il
1563,95,28.7,97.89,0.0,2.11,34.74,0,2017,0.0,0.0,0.0,330664040260001il,3306il,33066404026il,il
1564,110,20.9,57.27,0.0,30.0,43.64,0,2021,0.5455,0.1818,0.5455,330942380260001il,3309il,33094238026il,il
1565,128,17.3,59.38,0.0,28.12,42.19,0,2019,0.0,0.0,0.0,330942380260001il,3309il,33094238026il,il
1566,123,20.4,66.67,0.0,21.95,51.22,0,2018,0.0,0.0,0.0,330942380260001il,3309il,33094238026il,il
1567,122,28.4,60.66,24.59,5.74,32.79,0,2017,0.0,0.0,0.0,330942380260001il,3309il,33094238026il,il
1568,60,20.0,91.67,0.0,0.0,25.0,0,2021,0.0,0.0,0.0909,330943040260001il,3309il,33094304026il,il
1569,63,31.7,90.48,0.0,0.0,30.16,0,2019,0.0,0.0,0.0,330943040260001il,3309il,33094304026il,il
1570,53,37.8,88.68,0.0,0.0,28.3,0,2018,0.0,0.0,0.0,330943040260001il,3309il,33094304026il,il
1571,72,29.2,91.67,5.56,1.39,41.67,0,2017,0.0,0.0,0.0,330943040260001il,3309il,33094304026il,il
1572,837,5.3,3.35,10.63,82.2,61.29,0,2021,0.1818,0.7273,0.9091,340490600260022il,3404il,34049060026il,il
1573,1045,10.0,3.06,11.48,81.15,56.36,0,2019,0.0,0.0,0.0,340490600260022il,3404il,34049060026il,il
1574,1146,10.3,3.4,11.43,80.54,61.43,0,2018,0.0,0.0,0.0,340490600260022il,3404il,34049060026il,il
1575,980,11.4,3.88,78.67,13.67,58.78,0,2017,0.0,0.0,0.0,340490600260022il,3404il,34049060026il,il
1576,426,54.4,79.11,0.0,7.75,8.22,0,2021,0.5455,0.2727,0.5455,340490950260001il,3404il,34049095026il,il
1577,424,61.3,79.95,2.36,7.31,11.08,0,2019,0.0,0.0,0.0,340490950260001il,3404il,34049095026il,il
1578,452,59.2,84.07,0.0,6.19,11.06,0,2018,0.0,0.0,0.0,340490950260001il,3404il,34049095026il,il
1579,487,64.9,82.96,7.6,0.82,12.32,0,2017,0.0,0.0,0.0,340490950260001il,3404il,34049095026il,il
1580,401,66.7,85.79,0.0,5.24,3.74,0,2021,0.0,0.6364,0.7273,340491130170001il,3404il,34049113017il,il
1581,373,74.4,87.94,0.0,5.36,3.49,0,2019,0.0,0.0,0.0,340491130170001il,3404il,34049113017il,il
1582,426,73.2,88.5,0.0,4.23,3.76,0,2018,0.0,0.0,0.0,340491130170001il,3404il,34049113017il,il
1583,398,74.7,89.45,3.77,0.0,4.27,0,2017,0.0,0.0,0.0,340491130170001il,3404il,34049113017il,il
1584,430,53.7,67.91,3.02,23.72,14.88,0,2021,0.0,0.6364,0.7273,340491130170002il,3404il,34049113017il,il
1585,508,62.3,72.44,0.0,20.28,12.2,0,2019,0.0,0.0,0.0,340491130170002il,3404il,34049113017il,il
1586,498,64.5,71.08,3.01,20.08,11.85,0,2018,0.0,0.0,0.0,340491130170002il,3404il,34049113017il,il
1587,469,63.0,70.79,22.81,1.92,14.07,0,2017,0.0,0.0,0.0,340491130170002il,3404il,34049113017il,il
1588,356,66.8,82.87,0.0,6.46,3.37,0,2021,0.5455,0.3636,0.6364,340491150160001il,3404il,34049115016il,il
1589,388,75.4,82.99,0.0,6.7,0.0,0,2019,0.0,0.0,0.0,340491150160001il,3404il,34049115016il,il
1590,389,70.7,89.97,0.0,3.86,2.83,0,2018,0.0,0.0,0.0,340491150160001il,3404il,34049115016il,il
1591,418,72.6,90.19,4.07,0.72,2.87,0,2017,0.0,0.0,0.0,340491150160001il,3404il,34049115016il,il
1592,488,8.8,11.07,7.79,78.28,71.11,0,2021,0.1818,0.7273,0.9091,340491160260006il,3404il,34049116026il,il
1593,505,11.2,13.27,6.53,76.44,77.23,0,2019,0.0,0.0,0.0,340491160260006il,3404il,34049116026il,il
1594,546,17.1,14.29,5.86,76.01,68.68,0,2018,0.0,0.0,0.0,340491160260006il,3404il,34049116026il,il
1595,502,11.9,15.54,72.11,7.97,58.57,0,2017,0.0,0.0,0.0,340491160260006il,3404il,34049116026il,il
1596,302,32.1,75.17,0.0,14.9,10.6,0,2021,0.5455,0.3636,0.7273,340491170160001il,3404il,34049117016il,il
1597,299,39.6,76.25,3.34,14.05,19.4,0,2019,0.0,0.0,0.0,340491170160001il,3404il,34049117016il,il
1598,307,40.0,81.11,0.0,9.12,19.22,0,2018,0.0,0.0,0.0,340491170160001il,3404il,34049117016il,il
1599,307,45.5,76.87,13.03,3.91,21.82,0,2017,0.0,0.0,0.0,340491170160001il,3404il,34049117016il,il
1600,317,40.5,77.92,0.0,10.73,9.46,0,2021,0.5455,0.3636,0.7273,340491170160002il,3404il,34049117016il,il
1601,325,48.4,80.92,0.0,9.85,12.0,0,2019,0.0,0.0,0.0,340491170160002il,3404il,34049117016il,il
1602,337,49.9,76.26,0.0,14.24,17.51,0,2018,0.0,0.0,0.0,340491170160002il,3404il,34049117016il,il
1603,330,47.3,79.09,11.21,2.73,14.85,0,2017,0.0,0.0,0.0,340491170160002il,3404il,34049117016il,il
1604,326,25.6,63.5,0.0,30.06,22.09,0,2021,0.3636,0.5455,0.7273,340491180260005il,3404il,34049118026il,il
1605,316,32.0,59.81,0.0,33.23,38.61,0,2019,0.0,0.0,0.0,340491180260005il,3404il,34049118026il,il
1606,303,37.0,65.02,0.0,26.07,27.39,0,2018,0.0,0.0,0.0,340491180260005il,3404il,34049118026il,il
1607,333,42.5,65.47,27.63,2.4,22.82,0,2017,0.0,0.0,0.0,340491180260005il,3404il,34049118026il,il
1608,491,27.4,39.71,0.0,46.44,23.01,0,2021,0.0,0.4545,0.5455,340491200130001il,3404il,34049120013il,il
1609,502,39.3,43.82,0.0,43.82,28.69,0,2019,0.0,0.0,0.0,340491200130001il,3404il,34049120013il,il
1610,476,34.5,40.97,0.0,44.96,32.56,0,2018,0.0,0.0,0.0,340491200130001il,3404il,34049120013il,il
1611,460,35.8,44.13,43.26,2.17,31.3,0,2017,0.0,0.0,0.0,340491200130001il,3404il,34049120013il,il
1612,921,34.4,36.16,9.77,35.18,5.86,0,2021,0.4545,0.4545,0.7727,340491210170001il,3404il,34049121017il,il
1613,975,42.2,45.13,9.03,28.92,13.95,0,2019,0.0,0.0,0.0,340491210170001il,3404il,34049121017il,il
1614,968,38.2,44.42,9.71,29.55,16.63,0,2018,0.0,0.0,0.0,340491210170001il,3404il,34049121017il,il
1615,1013,43.3,47.29,26.36,10.17,12.93,0,2017,0.0,0.0,0.0,340491210170001il,3404il,34049121017il,il
1616,424,23.4,56.37,4.72,29.01,30.66,0,2021,0.8182,0.0909,0.5909,340491240160001il,3404il,34049124016il,il
1617,443,31.4,61.4,4.06,27.54,37.25,0,2019,0.0,0.0,0.0,340491240160001il,3404il,34049124016il,il
1618,457,34.8,63.46,5.03,21.01,29.54,0,2018,0.0,0.0,0.0,340491240160001il,3404il,34049124016il,il
1619,443,38.1,55.98,29.35,2.93,36.34,0,2017,0.0,0.0,0.0,340491240160001il,3404il,34049124016il,il
1620,1052,72.4,53.23,2.19,6.65,3.9,0,2021,0.4545,0.4545,0.7727,340491250130001il,3404il,34049125013il,il
1621,1006,76.8,53.98,2.78,8.75,5.57,0,2019,0.0,0.0,0.0,340491250130001il,3404il,34049125013il,il
1622,1054,81.6,58.82,1.52,7.4,3.7,0,2018,0.0,0.0,0.0,340491250130001il,3404il,34049125013il,il
1623,1030,78.6,59.61,8.35,1.94,5.44,0,2017,0.0,0.0,0.0,340491250130001il,3404il,34049125013il,il
1624,464,9.5,16.59,23.71,52.37,60.56,0,2021,0.0,1.0,1.0,340491260170001il,3404il,34049126017il,il
1625,488,15.1,22.95,23.77,44.47,48.57,0,2019,0.0,0.0,0.0,340491260170001il,3404il,34049126017il,il
1626,493,17.6,23.53,26.17,43.2,63.08,0,2018,0.0,0.0,0.0,340491260170001il,3404il,34049126017il,il
1627,566,17.9,22.97,42.05,27.56,60.6,0,2017,0.0,0.0,0.0,340491260170001il,3404il,34049126017il,il
1628,75,6.7,0.0,28.0,53.33,60.0,0,2021,0.0,1.0,1.0,340491260170002il,3404il,34049126017il,il
1629,70,15.7,28.57,24.29,38.57,40.0,0,2019,0.0,0.0,0.0,340491260170002il,3404il,34049126017il,il
1630,84,21.4,34.52,15.48,46.43,53.57,0,2018,0.0,0.0,0.0,340491260170002il,3404il,34049126017il,il
1631,74,11.0,24.32,40.54,28.38,51.35,0,2017,0.0,0.0,0.0,340491260170002il,3404il,34049126017il,il
1632,322,43.9,57.45,5.59,20.19,9.94,0,2021,0.4545,0.4545,0.7727,340491270160001il,3404il,34049127016il,il
1633,338,49.1,60.06,2.96,21.6,9.47,0,2019,0.0,0.0,0.0,340491270160001il,3404il,34049127016il,il
1634,322,47.3,60.87,3.42,19.57,10.56,0,2018,0.0,0.0,0.0,340491270160001il,3404il,34049127016il,il
1635,348,54.1,62.64,20.98,5.46,10.06,0,2017,0.0,0.0,0.0,340491270160001il,3404il,34049127016il,il
1636,344,36.4,58.14,4.65,28.2,12.79,0,2021,0.4545,0.4545,0.7727,340491270160002il,3404il,34049127016il,il
1637,351,45.5,59.83,3.13,26.21,11.4,0,2019,0.0,0.0,0.0,340491270160002il,3404il,34049127016il,il
1638,354,48.3,66.67,2.82,21.47,10.73,0,2018,0.0,0.0,0.0,340491270160002il,3404il,34049127016il,il
1639,401,48.6,67.08,22.44,2.49,13.22,0,2017,0.0,0.0,0.0,340491270160002il,3404il,34049127016il,il
1640,452,59.1,79.42,0.0,7.74,5.09,0,2021,0.5455,0.4545,0.7273,340491280160002il,3404il,34049128016il,il
1641,459,72.6,81.92,0.0,6.75,5.45,0,2019,0.0,0.0,0.0,340491280160002il,3404il,34049128016il,il
1642,481,75.5,81.29,0.0,7.69,3.95,0,2018,0.0,0.0,0.0,340491280160002il,3404il,34049128016il,il
1643,504,75.4,82.14,5.95,1.19,5.56,0,2017,0.0,0.0,0.0,340491280160002il,3404il,34049128016il,il
1644,379,64.3,58.05,0.0,14.51,10.03,0,2021,0.7273,0.2727,0.6364,340491280160004il,3404il,34049128016il,il
1645,339,74.0,60.18,3.83,12.68,11.5,0,2019,0.0,0.0,0.0,340491280160004il,3404il,34049128016il,il
1646,347,73.5,61.38,4.32,11.53,9.8,0,2018,0.0,0.0,0.0,340491280160004il,3404il,34049128016il,il
1647,322,70.3,58.07,17.39,1.55,13.98,0,2017,0.0,0.0,0.0,340491280160004il,3404il,34049128016il,il
1648,155,3.8,14.84,34.84,41.29,98.06,0,2021,0.4545,0.4545,0.7727,340491870260001il,3404il,34049187026il,il
1649,135,6.6,0.0,28.89,64.44,99.26,0,2019,0.0,0.0,0.0,340491870260001il,3404il,34049187026il,il
1650,176,7.4,0.0,32.95,63.64,100.0,0,2018,0.0,0.0,0.0,340491870260001il,3404il,34049187026il,il
1651,156,4.2,2.56,59.62,37.82,100.0,0,2017,0.0,0.0,0.0,340491870260001il,3404il,34049187026il,il
1652,667,63.8,61.77,0.0,16.19,16.19,0,2021,0.9091,0.0,0.5455,340492200260004il,3404il,34049220026il,il
1653,764,66.6,67.15,1.31,16.49,18.06,0,2019,0.0,0.0,0.0,340492200260004il,3404il,34049220026il,il
1654,697,65.3,66.43,0.0,16.07,15.78,0,2018,0.0,0.0,0.0,340492200260004il,3404il,34049220026il,il
1655,746,59.8,67.56,16.62,1.21,20.51,0,2017,0.0,0.0,0.0,340492200260004il,3404il,34049220026il,il
1656,13,15.4,84.62,0.0,0.0,0.0,0,2021,0.4545,0.1818,0.5,350500010260001il,3505il,35050001026il,il
1657,25,16.0,72.0,0.0,0.0,52.0,0,2019,0.0,0.0,0.0,350500010260001il,3505il,35050001026il,il
1658,21,14.3,95.24,0.0,0.0,47.62,0,2018,0.0,0.0,0.0,350500010260001il,3505il,35050001026il,il
1659,17,17.6,70.59,29.41,0.0,35.29,0,2017,0.0,0.0,0.0,350500010260001il,3505il,35050001026il,il
1660,41,9.8,92.68,0.0,0.0,29.27,0,2021,0.4545,0.0,0.3182,350500020260001il,3505il,35050002026il,il
1661,48,12.5,81.25,0.0,0.0,22.92,0,2019,0.0,0.0,0.0,350500020260001il,3505il,35050002026il,il
1662,54,16.7,90.74,0.0,0.0,24.07,0,2018,0.0,0.0,0.0,350500020260001il,3505il,35050002026il,il
1663,55,27.3,89.09,5.45,3.64,30.91,0,2017,0.0,0.0,0.0,350500020260001il,3505il,35050002026il,il
1664,37,21.6,89.19,0.0,0.0,35.14,0,2021,0.6364,0.0909,0.4091,350500090260001il,3505il,35050009026il,il
1665,27,33.3,88.89,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,350500090260001il,3505il,35050009026il,il
1666,34,29.4,85.29,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,350500090260001il,3505il,35050009026il,il
1667,40,20.5,85.0,10.0,0.0,100.0,0,2017,0.0,0.0,0.0,350500090260001il,3505il,35050009026il,il
1668,194,11.9,72.16,5.15,17.53,40.21,0,2021,0.8182,0.0,0.5909,350500400170001il,3505il,35050040017il,il
1669,188,19.2,70.74,0.0,20.21,50.53,0,2019,0.0,0.0,0.0,350500400170001il,3505il,35050040017il,il
1670,188,16.0,71.81,0.0,18.09,47.34,0,2018,0.0,0.0,0.0,350500400170001il,3505il,35050040017il,il
1671,224,17.4,75.89,14.73,3.57,50.89,0,2017,0.0,0.0,0.0,350500400170001il,3505il,35050040017il,il
1672,282,15.3,74.82,4.26,18.44,39.01,0,2021,0.3636,0.3636,0.6364,350501200170001il,3505il,35050120017il,il
1673,277,26.0,77.26,0.0,18.05,33.94,0,2019,0.0,0.0,0.0,350501200170001il,3505il,35050120017il,il
1674,299,23.4,75.92,3.34,16.72,37.12,0,2018,0.0,0.0,0.0,350501200170001il,3505il,35050120017il,il
1675,262,32.0,81.68,11.45,2.29,42.37,0,2017,0.0,0.0,0.0,350501200170001il,3505il,35050120017il,il
1676,264,18.6,81.06,0.0,14.02,31.06,0,2021,0.9091,0.0,0.5455,350501400170001il,3505il,35050140017il,il
1677,271,25.5,81.55,0.0,10.33,38.01,0,2019,0.0,0.0,0.0,350501400170001il,3505il,35050140017il,il
1678,329,28.0,84.5,0.0,11.55,24.92,0,2018,0.0,0.0,0.0,350501400170001il,3505il,35050140017il,il
1679,342,32.4,83.33,9.36,2.34,27.78,0,2017,0.0,0.0,0.0,350501400170001il,3505il,35050140017il,il
1680,85,30.6,92.94,0.0,0.0,23.53,0,2021,0.0,0.0,0.0909,350501600170001il,3505il,35050160017il,il
1681,99,33.3,86.87,0.0,0.0,24.24,0,2019,0.0,0.0,0.0,350501600170001il,3505il,35050160017il,il
1682,116,23.3,93.97,0.0,0.0,25.86,0,2018,0.0,0.0,0.0,350501600170001il,3505il,35050160017il,il
1683,113,27.7,93.81,5.31,0.0,24.78,0,2017,0.0,0.0,0.0,350501600170001il,3505il,35050160017il,il
1684,132,24.2,52.27,0.0,43.94,31.06,0,2021,0.0,0.0,0.0909,350502800170001il,3505il,35050280017il,il
1685,125,33.6,55.2,0.0,32.0,49.6,0,2019,0.0,0.0,0.0,350502800170001il,3505il,35050280017il,il
1686,135,28.1,65.19,0.0,33.33,46.67,0,2018,0.0,0.0,0.0,350502800170001il,3505il,35050280017il,il
1687,122,28.3,51.64,45.9,0.82,48.36,0,2017,0.0,0.0,0.0,350502800170001il,3505il,35050280017il,il
1688,32,21.9,96.88,0.0,0.0,40.62,0,2021,0.3636,0.0,0.2727,350590050260001il,3505il,35059005026il,il
1689,46,21.8,97.83,0.0,0.0,45.65,0,2019,0.0,0.0,0.0,350590050260001il,3505il,35059005026il,il
1690,37,16.2,94.59,0.0,0.0,48.65,0,2018,0.0,0.0,0.0,350590050260001il,3505il,35059005026il,il
1691,49,26.5,91.84,0.0,6.12,48.98,0,2017,0.0,0.0,0.0,350590050260001il,3505il,35059005026il,il
1692,51,23.5,92.16,0.0,0.0,33.33,0,2021,0.1818,0.0,0.1818,350590070260001il,3505il,35059007026il,il
1693,55,30.9,96.36,0.0,0.0,36.36,0,2019,0.0,0.0,0.0,350590070260001il,3505il,35059007026il,il
1694,34,23.5,97.06,0.0,0.0,38.24,0,2018,0.0,0.0,0.0,350590070260001il,3505il,35059007026il,il
1695,61,26.2,95.08,1.64,1.64,42.62,0,2017,0.0,0.0,0.0,350590070260001il,3505il,35059007026il,il
1696,54,22.2,88.89,0.0,0.0,40.74,0,2021,0.8182,0.0,0.5,350785350260002il,3507il,35078535026il,il
1697,59,27.1,84.75,0.0,0.0,30.51,0,2019,0.0,0.0,0.0,350785350260002il,3507il,35078535026il,il
1698,64,20.3,92.19,0.0,0.0,34.38,0,2018,0.0,0.0,0.0,350785350260002il,3507il,35078535026il,il
1699,77,22.4,87.01,6.49,1.3,27.27,0,2017,0.0,0.0,0.0,350785350260002il,3507il,35078535026il,il
1700,65,9.2,83.08,0.0,0.0,41.54,0,2021,0.4545,0.1818,0.5,390550010260001il,3905il,39055001026il,il
1701,66,16.7,87.88,0.0,0.0,37.88,0,2019,0.0,0.0,0.0,390550010260001il,3905il,39055001026il,il
1702,64,15.6,87.5,0.0,0.0,45.31,0,2018,0.0,0.0,0.0,390550010260001il,3905il,39055001026il,il
1703,73,23.3,86.3,5.48,6.85,41.1,0,2017,0.0,0.0,0.0,390550010260001il,3905il,39055001026il,il
1704,89,25.8,89.89,0.0,0.0,24.72,0,2021,0.8182,0.0,0.4091,390550020260001il,3905il,39055002026il,il
1705,95,28.7,88.42,0.0,0.0,18.95,0,2019,0.0,0.0,0.0,390550020260001il,3905il,39055002026il,il
1706,89,34.8,83.15,0.0,0.0,16.85,0,2018,0.0,0.0,0.0,390550020260001il,3905il,39055002026il,il
1707,106,52.4,78.3,1.89,4.72,16.98,0,2017,0.0,0.0,0.0,390550020260001il,3905il,39055002026il,il
1708,171,42.4,92.4,0.0,0.0,18.13,0,2021,0.7273,0.1818,0.6364,390550030260001il,3905il,39055003026il,il
1709,212,45.5,93.4,0.0,0.0,15.09,0,2019,0.0,0.0,0.0,390550030260001il,3905il,39055003026il,il
1710,165,38.8,93.94,0.0,0.0,13.94,0,2018,0.0,0.0,0.0,390550030260001il,3905il,39055003026il,il
1711,177,46.0,89.83,2.26,2.26,20.9,0,2017,0.0,0.0,0.0,390550030260001il,3905il,39055003026il,il
1712,61,6.5,95.08,0.0,0.0,44.26,0,2021,0.8182,0.0,0.5,390550090260001il,3905il,39055009026il,il
1713,64,38.7,92.19,0.0,0.0,42.19,0,2019,0.0,0.0,0.0,390550090260001il,3905il,39055009026il,il
1714,50,40.0,98.0,0.0,0.0,28.0,0,2018,0.0,0.0,0.0,390550090260001il,3905il,39055009026il,il
1715,57,22.8,96.49,3.51,0.0,52.63,0,2017,0.0,0.0,0.0,390550090260001il,3905il,39055009026il,il
1716,79,16.4,87.34,0.0,0.0,30.38,0,2021,0.4545,0.1818,0.5,390550110260001il,3905il,39055011026il,il
1717,76,11.0,93.42,0.0,0.0,21.05,0,2019,0.0,0.0,0.0,390550110260001il,3905il,39055011026il,il
1718,67,22.4,92.54,0.0,0.0,31.34,0,2018,0.0,0.0,0.0,390550110260001il,3905il,39055011026il,il
1719,75,14.9,92.0,0.0,1.33,33.33,0,2017,0.0,0.0,0.0,390550110260001il,3905il,39055011026il,il
1720,70,22.9,95.71,0.0,0.0,17.14,0,2021,0.6364,0.0909,0.5,390550150260001il,3905il,39055015026il,il
1721,53,22.6,92.45,0.0,0.0,20.75,0,2019,0.0,0.0,0.0,390550150260001il,3905il,39055015026il,il
1722,67,19.4,95.52,0.0,0.0,34.33,0,2018,0.0,0.0,0.0,390550150260001il,3905il,39055015026il,il
1723,70,30.0,98.57,0.0,0.0,22.86,0,2017,0.0,0.0,0.0,390550150260001il,3905il,39055015026il,il
1724,180,4.0,36.67,48.33,0.0,57.78,0,2021,0.3636,0.5455,0.8182,390550610250036il,3905il,39055061025il,il
1725,258,8.6,38.76,44.96,4.26,65.12,0,2019,0.0,0.0,0.0,390550610250036il,3905il,39055061025il,il
1726,120,12.3,35.83,50.0,0.0,66.67,0,2018,0.0,0.0,0.0,390550610250036il,3905il,39055061025il,il
1727,170,16.8,36.47,5.88,46.47,45.29,0,2017,0.0,0.0,0.0,390550610250036il,3905il,39055061025il,il
1728,197,6.6,32.99,44.16,8.12,51.27,0,2021,0.3636,0.5455,0.8182,390550610250038il,3905il,39055061025il,il
1729,307,13.1,34.85,50.81,5.54,52.77,0,2019,0.0,0.0,0.0,390550610250038il,3905il,39055061025il,il
