,schoolcode,districtcode,countycode,year,charter,elapass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,state
8440,220901004,220901tx,220tx,2019,0.0,43.32,0.0,0.0,0,861,65.97,9.1754,38.2114,38.3275,tx
8441,220901004,220901tx,220tx,2021,0.0,36.29,1.0,1.0,0,507,52.47,5.3254,39.645,37.6726,tx
8442,220901005,220901tx,220tx,2015,0.0,62.47,0.0,0.0,0,890,26.85,55.7303,15.5056,17.191,tx
8443,220901005,220901tx,220tx,2016,0.0,66.7,0.0,0.0,0,901,33.07,52.4972,16.5372,19.0899,tx
8444,220901005,220901tx,220tx,2017,0.0,63.69,0.0,0.0,0,1030,32.52,50.0,18.2524,20.5825,tx
8445,220901005,220901tx,220tx,2018,0.0,59.23,0.0,0.0,0,1045,31.0,47.6555,17.512,23.2536,tx
8446,220901005,220901tx,220tx,2019,0.0,67.35,0.0,0.0,0,1023,35.78,48.5826,18.5728,23.1672,tx
8447,220901005,220901tx,220tx,2021,0.0,66.49,1.0,1.0,0,934,30.3,42.5054,19.379,24.8394,tx
8448,220901006,220901tx,220tx,2015,0.0,3.57,0.0,0.0,0,56,69.64,16.0714,33.9286,44.6429,tx
8449,220901006,220901tx,220tx,2016,0.0,1.39,0.0,0.0,0,72,76.39,13.8889,25.0,56.9444,tx
8450,220901006,220901tx,220tx,2017,0.0,8.77,0.0,0.0,0,57,78.95,10.5263,31.5789,49.1228,tx
8451,220901006,220901tx,220tx,2018,0.0,5.21,0.0,0.0,0,96,65.62,9.375,31.25,54.1667,tx
8452,220901006,220901tx,220tx,2019,0.0,10.99,0.0,0.0,0,91,67.03,12.0879,32.967,48.3516,tx
8453,220901006,220901tx,220tx,2021,0.0,13.04,0.0,0.0,0,23,73.91,21.7391,30.4348,47.8261,tx
8454,220901008,220901tx,220tx,2015,0.0,0.0,0.0,0.0,0,81,85.19,2.4691,3.7037,77.7778,tx
8455,220901008,220901tx,220tx,2016,0.0,4.0,0.0,0.0,0,75,97.33,2.6667,6.6667,78.6667,tx
8456,220901008,220901tx,220tx,2017,0.0,0.0,0.0,0.0,0,149,75.17,6.7114,2.0134,87.2483,tx
8457,220901008,220901tx,220tx,2018,0.0,0.81,0.0,0.0,0,124,70.97,8.0645,4.0323,77.4194,tx
8458,220901008,220901tx,220tx,2019,0.0,0.0,0.0,0.0,0,101,90.1,1.9802,5.9406,79.2079,tx
8459,220901008,220901tx,220tx,2021,0.0,0.0,0.0,0.0,0,39,48.72,0.0,7.6923,79.4872,tx
8460,220901009,220901tx,220tx,2015,0.0,46.35,0.0,0.0,0,479,58.66,11.691,41.1273,30.2714,tx
8461,220901009,220901tx,220tx,2016,0.0,45.08,0.0,0.0,0,488,68.24,15.7787,37.9098,32.7869,tx
8462,220901009,220901tx,220tx,2017,0.0,45.78,0.0,0.0,0,509,66.21,7.6621,41.6503,35.167,tx
8463,220901009,220901tx,220tx,2018,0.0,44.01,0.0,0.0,0,543,60.04,12.523,37.0166,33.1492,tx
8464,220901009,220901tx,220tx,2019,0.0,47.22,0.0,0.0,0,521,68.71,12.6679,38.1958,30.9021,tx
8465,220901009,220901tx,220tx,2021,0.0,46.72,1.0,1.0,0,411,53.53,11.1922,37.4696,35.2798,tx
8466,220901011,220901tx,220tx,2015,0.0,83.05,0.0,0.0,0,118,94.07,5.0847,11.0169,70.339,tx
8467,220901011,220901tx,220tx,2016,0.0,85.19,0.0,0.0,0,108,84.26,2.7778,12.963,72.2222,tx
8468,220901011,220901tx,220tx,2017,0.0,88.35,0.0,0.0,0,103,89.32,1.9417,17.4757,75.7282,tx
8469,220901011,220901tx,220tx,2018,0.0,92.08,0.0,0.0,0,101,88.12,4.9505,5.9406,78.2178,tx
8470,220901011,220901tx,220tx,2019,0.0,94.69,0.0,0.0,0,113,92.92,2.6549,16.8142,76.9912,tx
8471,220901011,220901tx,220tx,2021,0.0,78.64,0.0,0.0,0,103,72.82,5.8252,10.6796,75.7282,tx
8472,220902001,220902tx,220tx,2015,0.0,43.56,0.0,0.0,0,776,72.55,27.8351,8.7629,53.0928,tx
8473,220902001,220902tx,220tx,2016,0.0,43.51,0.0,0.0,0,770,74.68,25.1948,9.8701,55.0649,tx
8474,220902001,220902tx,220tx,2017,0.0,35.86,0.0,0.0,0,859,74.39,20.6054,8.7311,59.2549,tx
8475,220902001,220902tx,220tx,2018,0.0,40.04,0.0,0.0,0,949,77.24,21.3909,9.3783,60.0632,tx
8476,220902001,220902tx,220tx,2019,0.0,44.42,0.0,0.0,0,878,74.49,20.1595,9.1116,61.6173,tx
8477,220902001,220902tx,220tx,2021,0.0,49.73,0.0,0.0,0,742,71.29,21.5633,9.7035,60.2426,tx
8478,220902002,220902tx,220tx,2015,0.0,54.7,0.0,0.0,0,607,45.47,56.6722,10.0494,27.0181,tx
8479,220902002,220902tx,220tx,2016,0.0,50.61,0.0,0.0,0,571,47.64,51.4886,10.3327,30.648,tx
8480,220902002,220902tx,220tx,2017,0.0,53.61,0.0,0.0,0,638,46.08,48.2759,10.5016,33.6991,tx
8481,220902002,220902tx,220tx,2018,0.0,57.99,0.0,0.0,0,657,50.53,45.9665,9.1324,36.2253,tx
8482,220902002,220902tx,220tx,2019,0.0,58.75,0.0,0.0,0,657,53.12,43.9878,10.3501,37.8995,tx
8483,220902002,220902tx,220tx,2021,0.0,54.94,0.0,0.0,0,557,49.73,46.4991,9.5153,35.5476,tx
8484,220902010,220902tx,220tx,2015,0.0,55.19,0.0,0.0,0,578,38.75,51.3841,8.8235,32.3529,tx
8485,220902010,220902tx,220tx,2016,0.0,58.47,0.0,0.0,0,537,43.02,50.838,9.1248,34.2644,tx
8486,220902010,220902tx,220tx,2017,0.0,52.91,0.0,0.0,0,601,42.1,51.5807,10.4825,31.4476,tx
8487,220902010,220902tx,220tx,2018,0.0,51.56,0.0,0.0,0,576,43.92,52.0833,11.1111,31.4236,tx
8488,220902010,220902tx,220tx,2019,0.0,62.92,0.0,0.0,0,596,45.3,49.6644,11.4094,32.2148,tx
8489,220902010,220902tx,220tx,2021,0.0,64.74,0.0,0.0,0,502,43.63,49.8008,10.9562,32.8685,tx
8490,220902012,220902tx,220tx,2015,0.0,8.33,0.0,0.0,0,24,66.67,8.3333,8.3333,70.8333,tx
8491,220902012,220902tx,220tx,2016,0.0,0.0,0.0,0.0,0,27,70.37,22.2222,3.7037,70.3704,tx
8492,220902012,220902tx,220tx,2017,0.0,4.0,0.0,0.0,0,25,76.0,16.0,12.0,72.0,tx
8493,220902012,220902tx,220tx,2018,0.0,6.52,0.0,0.0,0,46,76.09,28.2609,8.6957,58.6957,tx
8494,220902012,220902tx,220tx,2019,0.0,6.9,0.0,0.0,0,29,75.86,24.1379,3.4483,62.069,tx
8495,220902012,220902tx,220tx,2021,0.0,11.76,0.0,0.0,0,17,58.82,35.2941,11.7647,52.9412,tx
8496,220904001,220904tx,220tx,2015,0.0,34.83,0.0,0.0,0,402,71.64,5.4726,45.0249,47.7612,tx
8497,220904001,220904tx,220tx,2016,0.0,35.7,0.0,0.0,0,451,77.16,3.3259,41.02,53.2151,tx
8498,220904001,220904tx,220tx,2017,0.0,38.51,0.0,0.0,0,522,2.11,2.2989,38.6973,56.5134,tx
8499,220904001,220904tx,220tx,2018,0.0,34.12,0.0,0.0,0,510,77.65,2.3529,37.0588,58.0392,tx
8500,220904001,220904tx,220tx,2019,0.0,39.29,0.0,0.0,0,593,87.69,3.7099,41.484,52.6138,tx
8501,220904001,220904tx,220tx,2021,0.0,36.05,0.0,0.0,0,430,96.05,2.7907,36.7442,58.6047,tx
8502,220904003,220904tx,220tx,2015,0.0,0.0,0.0,0.0,0,13,46.15,7.6923,30.7692,61.5385,tx
8503,220904003,220904tx,220tx,2016,0.0,0.0,0.0,0.0,0,6,100.0,0.0,16.6667,83.3333,tx
8504,220904003,220904tx,220tx,2017,0.0,10.0,0.0,0.0,0,10,20.0,0.0,30.0,70.0,tx
8505,220904003,220904tx,220tx,2018,0.0,0.0,0.0,0.0,0,17,82.35,11.7647,11.7647,70.5882,tx
8506,220904003,220904tx,220tx,2019,0.0,15.38,0.0,0.0,0,13,76.92,7.6923,53.8462,38.4615,tx
8507,220904003,220904tx,220tx,2021,0.0,5.88,0.0,0.0,0,17,100.0,0.0,52.9412,47.0588,tx
8508,220905001,220905tx,220tx,2015,0.0,21.96,0.0,0.0,0,469,88.27,6.3966,5.9701,84.0085,tx
8509,220905001,220905tx,220tx,2016,0.0,19.2,0.0,0.0,0,552,90.4,4.3478,9.058,83.3333,tx
8510,220905001,220905tx,220tx,2017,0.0,17.48,0.0,0.0,0,555,83.96,4.6847,10.4505,81.4414,tx
8511,220905001,220905tx,220tx,2018,0.0,19.65,0.0,0.0,0,453,83.89,5.7395,9.4923,82.5607,tx
8512,220905001,220905tx,220tx,2019,0.0,25.98,0.0,0.0,0,435,48.05,6.6667,8.046,82.9885,tx
8513,220905001,220905tx,220tx,2021,0.0,21.66,0.0,0.0,0,374,25.67,6.1497,10.1604,79.6791,tx
8514,220905002,220905tx,220tx,2015,0.0,28.39,0.0,0.0,0,472,58.69,17.7966,23.9407,55.0847,tx
8515,220905002,220905tx,220tx,2016,0.0,28.0,0.0,0.0,0,475,64.21,17.2632,25.6842,53.6842,tx
8516,220905002,220905tx,220tx,2017,0.0,29.69,0.0,0.0,0,512,56.64,16.0156,26.5625,54.6875,tx
8517,220905002,220905tx,220tx,2018,0.0,28.46,0.0,0.0,0,492,64.02,17.4797,29.065,51.2195,tx
8518,220905002,220905tx,220tx,2019,0.0,28.14,0.0,0.0,0,501,40.32,13.3733,30.3393,53.0938,tx
8519,220905002,220905tx,220tx,2021,0.0,34.85,0.0,0.0,0,505,19.8,12.8713,27.7228,56.0396,tx
8520,220905003,220905tx,220tx,2015,0.0,26.63,0.0,0.0,0,646,80.8,5.8824,11.3003,80.805,tx
8521,220905003,220905tx,220tx,2016,0.0,22.29,0.0,0.0,0,664,86.45,3.012,13.4036,81.1747,tx
8522,220905003,220905tx,220tx,2017,0.0,20.74,0.0,0.0,0,786,80.28,3.4351,14.1221,80.916,tx
8523,220905003,220905tx,220tx,2018,0.0,21.32,0.0,0.0,0,727,86.38,2.8886,12.7923,82.6685,tx
8524,220905003,220905tx,220tx,2019,0.0,27.96,0.0,0.0,0,726,50.41,2.3416,15.427,80.9917,tx
8525,220905003,220905tx,220tx,2021,0.0,28.16,0.0,0.0,0,515,22.91,2.5243,7.9612,87.767,tx
8526,220905004,220905tx,220tx,2015,0.0,15.15,0.0,0.0,0,198,83.84,2.0202,2.0202,95.4545,tx
8527,220905004,220905tx,220tx,2016,0.0,11.62,0.0,0.0,0,198,92.42,0.5051,2.0202,97.4747,tx
8528,220905004,220905tx,220tx,2017,0.0,14.18,0.0,0.0,0,275,88.36,2.9091,3.2727,93.0909,tx
8529,220905004,220905tx,220tx,2018,0.0,17.59,0.0,0.0,0,415,88.67,2.4096,5.5422,91.3253,tx
8530,220905004,220905tx,220tx,2019,0.0,16.91,0.0,0.0,0,408,46.57,1.9608,7.1078,89.951,tx
8531,220905004,220905tx,220tx,2021,0.0,18.12,0.0,0.0,0,320,14.37,2.1875,3.75,93.125,tx
8532,220905005,220905tx,220tx,2015,0.0,17.6,0.0,0.0,0,341,81.82,1.4663,75.9531,22.5806,tx
8533,220905005,220905tx,220tx,2016,0.0,16.55,0.0,0.0,0,278,79.14,0.7194,72.3022,25.5396,tx
8534,220905005,220905tx,220tx,2017,0.0,14.59,0.0,0.0,0,329,83.89,1.8237,65.9574,30.0912,tx
8535,220905005,220905tx,220tx,2018,0.0,17.13,0.0,0.0,0,397,86.15,1.0076,71.7884,26.4484,tx
8536,220905005,220905tx,220tx,2019,0.0,21.92,0.0,0.0,0,406,54.68,1.2315,68.4729,28.5714,tx
8537,220905005,220905tx,220tx,2021,0.0,11.5,0.0,0.0,0,287,36.24,0.6969,66.2021,32.0557,tx
8538,220905006,220905tx,220tx,2015,0.0,12.8,0.0,0.0,0,375,75.2,4.0,60.5333,34.1333,tx
8539,220905006,220905tx,220tx,2016,0.0,11.11,0.0,0.0,0,378,79.1,4.2328,60.3175,32.5397,tx
8540,220905006,220905tx,220tx,2017,0.0,13.8,0.0,0.0,0,471,71.76,5.3079,62.2081,29.087,tx
8541,220905006,220905tx,220tx,2018,0.0,16.55,0.0,0.0,0,429,88.11,4.1958,59.9068,33.1002,tx
8542,220905006,220905tx,220tx,2019,0.0,20.7,0.0,0.0,0,430,49.53,3.0233,60.2326,31.6279,tx
8543,220905006,220905tx,220tx,2021,0.0,20.31,0.0,0.0,0,384,40.1,1.5625,59.6354,35.6771,tx
8544,220905008,220905tx,220tx,2015,0.0,20.31,0.0,0.0,0,512,88.67,1.9531,2.7344,94.3359,tx
8545,220905008,220905tx,220tx,2016,0.0,21.83,0.0,0.0,0,513,86.16,0.1949,3.8986,95.3216,tx
8546,220905008,220905tx,220tx,2017,0.0,24.35,0.0,0.0,0,575,82.78,2.6087,2.9565,93.7391,tx
8547,220905008,220905tx,220tx,2018,0.0,24.23,0.0,0.0,0,582,88.14,2.4055,2.4055,94.3299,tx
8548,220905008,220905tx,220tx,2019,0.0,28.82,0.0,0.0,0,628,52.39,2.3885,3.3439,93.7898,tx
8549,220905008,220905tx,220tx,2021,0.0,28.67,0.0,0.0,0,457,21.01,2.8446,4.5952,92.5602,tx
8550,220905009,220905tx,220tx,2015,0.0,13.66,0.0,0.0,0,483,91.1,2.8986,25.2588,69.1511,tx
8551,220905009,220905tx,220tx,2016,0.0,14.06,0.0,0.0,0,505,87.52,2.5743,23.3663,70.297,tx
8552,220905009,220905tx,220tx,2017,0.0,10.57,0.0,0.0,0,511,73.97,1.7613,26.2231,70.8415,tx
8553,220905009,220905tx,220tx,2018,0.0,11.24,0.0,0.0,0,507,91.32,2.1696,24.8521,70.8087,tx
8554,220905009,220905tx,220tx,2019,0.0,15.58,0.0,0.0,0,552,49.09,2.3551,27.1739,69.2029,tx
8555,220905009,220905tx,220tx,2021,0.0,12.33,0.0,0.0,0,430,29.3,1.8605,17.2093,78.1395,tx
8556,220905010,220905tx,220tx,2015,0.0,39.61,0.0,0.0,0,515,61.36,17.0874,9.5146,70.4854,tx
8557,220905010,220905tx,220tx,2016,0.0,36.43,0.0,0.0,0,516,70.16,12.5969,10.8527,73.062,tx
8558,220905010,220905tx,220tx,2017,0.0,33.79,0.0,0.0,0,589,71.65,12.7334,7.6401,76.91,tx
8559,220905010,220905tx,220tx,2018,0.0,34.21,0.0,0.0,0,611,72.01,11.1293,11.1293,74.7954,tx
8560,220905010,220905tx,220tx,2019,0.0,40.24,0.0,0.0,0,589,44.82,11.8846,8.6587,77.4194,tx
8561,220905010,220905tx,220tx,2021,0.0,30.83,0.0,0.0,0,399,19.55,12.0301,5.7644,79.4486,tx
8562,220905011,220905tx,220tx,2015,0.0,41.16,0.0,0.0,0,362,80.66,1.3812,20.9945,76.2431,tx
8563,220905011,220905tx,220tx,2016,0.0,32.98,0.0,0.0,0,373,74.53,1.8767,20.3753,76.4075,tx
8564,220905011,220905tx,220tx,2017,0.0,30.02,0.0,0.0,0,423,75.41,1.4184,20.0946,77.0686,tx
8565,220905011,220905tx,220tx,2018,0.0,35.65,0.0,0.0,0,432,75.23,0.9259,20.1389,77.0833,tx
8566,220905011,220905tx,220tx,2019,0.0,46.3,0.0,0.0,0,419,45.11,1.6706,21.4797,75.179,tx
8567,220905011,220905tx,220tx,2021,0.0,30.66,0.0,0.0,0,437,13.27,1.8307,20.595,75.286,tx
8568,220905014,220905tx,220tx,2015,0.0,29.76,0.0,0.0,0,336,65.48,12.5,44.0476,38.3929,tx
8569,220905014,220905tx,220tx,2016,0.0,29.02,0.0,0.0,0,348,71.26,12.6437,45.6897,37.3563,tx
8570,220905014,220905tx,220tx,2017,0.0,23.75,0.0,0.0,0,400,66.75,9.25,48.25,38.25,tx
8571,220905014,220905tx,220tx,2018,0.0,21.32,0.0,0.0,0,455,72.53,9.011,46.1538,37.8022,tx
8572,220905014,220905tx,220tx,2019,0.0,24.9,0.0,0.0,0,482,42.74,9.751,42.3237,40.4564,tx
8573,220905014,220905tx,220tx,2021,0.0,18.29,0.0,0.0,0,328,32.32,7.0122,47.561,40.5488,tx
8574,220905015,220905tx,220tx,2015,0.0,21.88,0.0,0.0,0,256,66.02,23.8281,25.7812,48.4375,tx
8575,220905015,220905tx,220tx,2016,0.0,26.51,0.0,0.0,0,249,65.86,19.6787,28.9157,47.3896,tx
8576,220905015,220905tx,220tx,2017,0.0,20.15,0.0,0.0,0,268,68.28,14.9254,34.3284,47.0149,tx
8577,220905015,220905tx,220tx,2018,0.0,22.44,0.0,0.0,0,312,74.36,11.5385,38.4615,47.1154,tx
8578,220905015,220905tx,220tx,2019,0.0,17.63,0.0,0.0,0,278,49.28,7.554,47.8417,41.7266,tx
8579,220905015,220905tx,220tx,2021,0.0,23.0,0.0,0.0,0,287,33.45,11.8467,42.1603,42.8571,tx
8580,220905016,220905tx,220tx,2015,0.0,11.61,0.0,0.0,0,517,74.47,2.3211,34.6228,51.0638,tx
8581,220905016,220905tx,220tx,2016,0.0,13.92,0.0,0.0,0,510,76.08,2.3529,34.3137,50.7843,tx
8582,220905016,220905tx,220tx,2017,0.0,13.57,0.0,0.0,0,582,92.61,2.5773,39.5189,45.0172,tx
8583,220905016,220905tx,220tx,2018,0.0,14.88,0.0,0.0,0,645,92.25,2.7907,41.3953,45.5814,tx
8584,220905016,220905tx,220tx,2019,0.0,18.98,0.0,0.0,0,606,54.95,2.8053,43.5644,45.2145,tx
8585,220905016,220905tx,220tx,2021,0.0,13.45,0.0,0.0,0,498,39.56,2.6104,43.9759,47.992,tx
8586,220905021,220905tx,220tx,2015,0.0,11.54,0.0,0.0,0,26,61.54,7.6923,30.7692,53.8462,tx
8587,220905021,220905tx,220tx,2016,0.0,2.38,0.0,0.0,0,42,71.43,2.381,9.5238,80.9524,tx
8588,220905021,220905tx,220tx,2017,0.0,4.17,0.0,0.0,0,72,68.06,4.1667,18.0556,68.0556,tx
8589,220905021,220905tx,220tx,2018,0.0,8.97,0.0,0.0,0,78,88.46,1.2821,38.4615,51.2821,tx
8590,220905021,220905tx,220tx,2019,0.0,2.53,0.0,0.0,0,79,74.68,3.7975,43.038,53.1646,tx
8591,220905021,220905tx,220tx,2021,0.0,0.0,1.0,1.0,0,42,33.33,2.381,38.0952,59.5238,tx
8592,220905042,220905tx,220tx,2015,0.0,73.08,0.0,0.0,0,26,88.46,7.6923,3.8462,88.4615,tx
8593,220905042,220905tx,220tx,2016,0.0,79.31,0.0,0.0,0,29,89.66,20.6897,10.3448,65.5172,tx
8594,220905042,220905tx,220tx,2017,0.0,66.67,0.0,0.0,0,27,96.3,0.0,25.9259,70.3704,tx
8595,220905042,220905tx,220tx,2018,0.0,75.0,0.0,0.0,0,24,100.0,0.0,16.6667,79.1667,tx
8596,220905042,220905tx,220tx,2019,0.0,90.0,0.0,0.0,0,30,43.33,10.0,13.3333,66.6667,tx
8597,220905042,220905tx,220tx,2021,0.0,52.27,0.0,0.0,0,44,27.27,4.5455,18.1818,75.0,tx
8598,220905044,220905tx,220tx,2015,0.0,100.0,0.0,0.0,0,33,66.67,12.1212,6.0606,78.7879,tx
8599,220905044,220905tx,220tx,2016,0.0,96.15,0.0,0.0,0,52,90.38,5.7692,1.9231,90.3846,tx
8600,220905044,220905tx,220tx,2017,0.0,95.74,0.0,0.0,0,47,80.85,4.2553,10.6383,80.8511,tx
8601,220905044,220905tx,220tx,2018,0.0,95.08,0.0,0.0,0,61,80.33,6.5574,8.1967,83.6066,tx
8602,220905044,220905tx,220tx,2019,0.0,98.15,0.0,0.0,0,54,40.74,5.5556,1.8519,90.7407,tx
8603,220905044,220905tx,220tx,2021,0.0,81.25,0.0,0.0,0,48,20.83,0.0,2.0833,95.8333,tx
8604,220905045,220905tx,220tx,2015,1.0,70.97,0.0,0.0,0,31,77.42,3.2258,35.4839,58.0645,tx
8605,220905045,220905tx,220tx,2016,1.0,72.5,0.0,0.0,0,40,80.0,0.0,27.5,72.5,tx
8606,220905045,220905tx,220tx,2017,1.0,63.27,0.0,0.0,0,49,87.76,0.0,22.449,73.4694,tx
8607,220905045,220905tx,220tx,2018,1.0,93.55,0.0,0.0,0,31,93.55,0.0,12.9032,80.6452,tx
8608,220905045,220905tx,220tx,2019,1.0,96.3,0.0,0.0,0,27,48.15,3.7037,14.8148,70.3704,tx
8609,220905045,220905tx,220tx,2021,1.0,76.0,0.0,0.0,0,25,16.0,4.0,8.0,88.0,tx
8610,220905050,220905tx,220tx,2015,0.0,98.1,0.0,0.0,0,105,11.43,73.3333,2.8571,15.2381,tx
8611,220905050,220905tx,220tx,2016,0.0,96.77,0.0,0.0,0,124,16.94,68.5484,4.0323,20.9677,tx
8612,220905050,220905tx,220tx,2017,0.0,98.43,0.0,0.0,0,127,14.17,68.5039,1.5748,22.0472,tx
8613,220905050,220905tx,220tx,2018,0.0,99.25,0.0,0.0,0,133,22.56,65.4135,1.5038,22.5564,tx
8614,220905050,220905tx,220tx,2019,0.0,92.9,0.0,0.0,0,169,11.83,55.0296,2.3669,33.7278,tx
8615,220905050,220905tx,220tx,2021,0.0,98.98,0.0,0.0,0,98,3.06,60.2041,1.0204,29.5918,tx
8616,220905051,220905tx,220tx,2015,0.0,42.55,0.0,0.0,0,94,92.55,3.1915,1.0638,94.6809,tx
8617,220905051,220905tx,220tx,2016,0.0,80.65,0.0,0.0,0,31,96.77,3.2258,0.0,96.7742,tx
8618,220905051,220905tx,220tx,2017,0.0,75.0,0.0,0.0,0,32,93.75,0.0,3.125,96.875,tx
8619,220905051,220905tx,220tx,2018,0.0,80.0,0.0,0.0,0,15,100.0,0.0,0.0,93.3333,tx
8620,220905051,220905tx,220tx,2019,0.0,84.21,0.0,0.0,0,19,52.63,0.0,5.2632,94.7368,tx
8621,220905051,220905tx,220tx,2021,0.0,92.59,0.0,0.0,0,27,11.11,0.0,0.0,100.0,tx
8622,220905055,220905tx,220tx,2015,0.0,95.12,0.0,0.0,0,41,39.02,34.1463,4.878,56.0976,tx
8623,220905055,220905tx,220tx,2016,0.0,72.73,0.0,0.0,0,33,54.55,24.2424,6.0606,63.6364,tx
8624,220905055,220905tx,220tx,2017,0.0,86.49,0.0,0.0,0,37,27.03,48.6486,8.1081,35.1351,tx
8625,220905055,220905tx,220tx,2018,0.0,93.62,0.0,0.0,0,47,44.68,31.9149,10.6383,55.3191,tx
8626,220905055,220905tx,220tx,2019,0.0,97.83,0.0,0.0,0,46,28.26,36.9565,4.3478,54.3478,tx
8627,220905055,220905tx,220tx,2021,0.0,91.89,0.0,0.0,0,37,2.7,48.6486,10.8108,29.7297,tx
8628,220905056,220905tx,220tx,2015,0.0,88.89,0.0,0.0,0,18,83.33,5.5556,5.5556,77.7778,tx
8629,220905056,220905tx,220tx,2016,0.0,87.5,0.0,0.0,0,24,95.83,0.0,0.0,100.0,tx
8630,220905056,220905tx,220tx,2017,0.0,97.44,0.0,0.0,0,39,84.62,5.1282,0.0,94.8718,tx
8631,220905056,220905tx,220tx,2018,0.0,100.0,0.0,0.0,0,22,86.36,0.0,4.5455,95.4545,tx
8632,220905056,220905tx,220tx,2019,0.0,100.0,0.0,0.0,0,20,70.0,0.0,0.0,100.0,tx
8633,220905056,220905tx,220tx,2021,0.0,92.31,0.0,0.0,0,26,15.38,0.0,3.8462,92.3077,tx
8634,220905057,220905tx,220tx,2015,0.0,77.63,0.0,0.0,0,76,97.37,1.3158,3.9474,92.1053,tx
8635,220905057,220905tx,220tx,2016,0.0,85.71,0.0,0.0,0,98,92.86,1.0204,3.0612,93.8776,tx
8636,220905057,220905tx,220tx,2017,0.0,94.23,0.0,0.0,0,52,84.62,5.7692,1.9231,90.3846,tx
8637,220905057,220905tx,220tx,2018,0.0,97.3,0.0,0.0,0,74,85.14,1.3514,4.0541,91.8919,tx
8638,220905057,220905tx,220tx,2019,0.0,94.87,0.0,0.0,0,117,43.59,0.8547,0.8547,95.7265,tx
8639,220905057,220905tx,220tx,2021,0.0,93.18,0.0,0.0,0,44,20.45,0.0,2.2727,95.4545,tx
8640,220905058,220905tx,220tx,2015,0.0,90.79,0.0,0.0,0,76,61.84,25.0,11.8421,59.2105,tx
8641,220905058,220905tx,220tx,2016,0.0,84.34,0.0,0.0,0,83,54.22,22.8916,8.4337,63.8554,tx
8642,220905058,220905tx,220tx,2017,0.0,80.72,0.0,0.0,0,83,56.63,34.9398,9.6386,48.1928,tx
8643,220905058,220905tx,220tx,2018,0.0,97.65,0.0,0.0,0,85,57.65,23.5294,7.0588,61.1765,tx
8644,220905058,220905tx,220tx,2019,0.0,95.83,0.0,0.0,0,72,31.94,29.1667,16.6667,51.3889,tx
8645,220905058,220905tx,220tx,2021,0.0,90.0,0.0,0.0,0,40,10.0,40.0,2.5,55.0,tx
8646,220905059,220905tx,220tx,2015,0.0,72.41,0.0,0.0,0,29,58.62,6.8966,68.9655,20.6897,tx
8647,220905059,220905tx,220tx,2016,0.0,80.77,0.0,0.0,0,26,61.54,7.6923,57.6923,34.6154,tx
8648,220905059,220905tx,220tx,2017,0.0,94.74,0.0,0.0,0,19,73.68,5.2632,52.6316,31.5789,tx
8649,220905059,220905tx,220tx,2018,0.0,90.91,0.0,0.0,0,11,100.0,0.0,27.2727,54.5455,tx
8650,220905059,220905tx,220tx,2019,0.0,72.0,0.0,0.0,0,25,52.0,0.0,60.0,36.0,tx
8651,220905059,220905tx,220tx,2021,0.0,69.57,0.0,0.0,0,23,21.74,0.0,69.5652,21.7391,tx
8652,220905060,220905tx,220tx,2015,0.0,61.67,0.0,0.0,0,60,70.0,25.0,16.6667,56.6667,tx
8653,220905060,220905tx,220tx,2016,0.0,79.17,0.0,0.0,0,48,62.5,18.75,20.8333,56.25,tx
8654,220905060,220905tx,220tx,2017,0.0,79.17,0.0,0.0,0,24,50.0,29.1667,8.3333,54.1667,tx
8655,220905060,220905tx,220tx,2018,0.0,93.33,0.0,0.0,0,30,70.0,13.3333,10.0,66.6667,tx
8656,220905060,220905tx,220tx,2019,0.0,95.35,0.0,0.0,0,43,18.6,11.6279,16.2791,60.4651,tx
8657,220905060,220905tx,220tx,2021,0.0,81.82,0.0,0.0,0,66,18.18,7.5758,24.2424,60.6061,tx
8658,220905061,220905tx,220tx,2015,0.0,76.92,0.0,0.0,0,39,61.54,33.3333,15.3846,43.5897,tx
8659,220905061,220905tx,220tx,2016,0.0,68.57,0.0,0.0,0,35,80.0,14.2857,20.0,57.1429,tx
8660,220905061,220905tx,220tx,2017,0.0,81.48,0.0,0.0,0,27,77.78,14.8148,25.9259,51.8519,tx
8661,220905061,220905tx,220tx,2018,0.0,89.47,0.0,0.0,0,38,86.84,15.7895,7.8947,76.3158,tx
8662,220905061,220905tx,220tx,2019,0.0,95.24,0.0,0.0,0,42,54.76,19.0476,21.4286,52.381,tx
8663,220905061,220905tx,220tx,2021,0.0,60.0,0.0,0.0,0,35,28.57,17.1429,28.5714,54.2857,tx
8664,220905062,220905tx,220tx,2015,0.0,0.0,0.0,0.0,0,133,95.49,6.015,9.7744,72.1805,tx
8665,220905062,220905tx,220tx,2016,0.0,2.27,0.0,0.0,0,132,93.94,5.303,18.9394,68.1818,tx
8666,220905062,220905tx,220tx,2017,0.0,4.78,0.0,0.0,0,209,92.82,6.2201,32.0574,57.4163,tx
8667,220905062,220905tx,220tx,2018,0.0,2.17,0.0,0.0,0,138,94.2,7.2464,25.3623,63.0435,tx
8668,220905062,220905tx,220tx,2019,0.0,1.85,0.0,0.0,0,108,21.3,2.7778,13.8889,81.4815,tx
8669,220905062,220905tx,220tx,2021,0.0,0.0,0.0,0.0,0,55,14.55,7.2727,12.7273,72.7273,tx
